Day: 1.Jan.1650, FoolMoon: false, citizens: 49, action: Alissa Kuphal (Werewolf) go out from village
Day: 10.Oct.1650, FoolMoon: false, citizens: 26, action: Lewis Emmerich (Witch) come to village
Day: 11.Oct.1650, FoolMoon: false, citizens: 26, action: Sleeping....
Day: 12.Oct.1650, FoolMoon: false, citizens: 26, action: Sleeping....
Day: 13.Oct.1650, FoolMoon: false, citizens: 27, action: Gregorio Zboncak (Witch) come to village
Day: 14.Oct.1650, FoolMoon: false, citizens: 27, action: Sleeping....
Day: 15.Oct.1650, FoolMoon: false, citizens: 28, action: Eufemia Fisher (Witch) come to village
Day: 16.Oct.1650, FoolMoon: false, citizens: 28, action: Sleeping....
Day: 17.Oct.1650, FoolMoon: false, citizens: 28, action: Sleeping....
Day: 18.Oct.1650, FoolMoon: false, citizens: 29, action: Sam Roob (Witch) come to village
Day: 19.Oct.1650, FoolMoon: false, citizens: 29, action: Sam Roob (Witch) drink tea with Letisha Gaylord (Peasant)
Day: 20.Oct.1650, FoolMoon: false, citizens: 29, action: Sam Roob (Witch) drink tea with Sam Roob (Witch)
Day: 21.Oct.1650, FoolMoon: false, citizens: 28, action: Eufemia Fisher (Witch) go out from village
Day: 22.Oct.1650, FoolMoon: false, citizens: 28, action: Antone Kassulke (Werewolf) drink tea with Janelle Swaniawski (Witch)
Day: 23.Oct.1650, FoolMoon: false, citizens: 28, action: Gregorio Zboncak (Witch) drink tea with Damien Tillman (Witch)
Day: 24.Oct.1650, FoolMoon: false, citizens: 28, action: Gregorio Zboncak (Witch) drink tea with Letisha Gaylord (Peasant)
Day: 25.Oct.1650, FoolMoon: false, citizens: 27, action: Conchita Emmerich (Vampire) go out from village
Day: 26.Oct.1650, FoolMoon: false, citizens: 27, action: Sleeping....
Day: 27.Oct.1650, FoolMoon: false, citizens: 27, action: Julissa Kris (Werewolf) drink tea with Chase Schulist (Peasant)
Day: 28.Oct.1650, FoolMoon: false, citizens: 27, action: Sleeping....
Day: 29.Oct.1650, FoolMoon: false, citizens: 27, action: Arthur Anderson (Peasant) drink tea with Levi Quigley (Werewolf)
Day: 30.Oct.1650, FoolMoon: false, citizens: 26, action: Pedro Lowe (Witch) go out from village
Day: 31.Oct.1650, FoolMoon: false, citizens: 25, action: Levi Quigley (Werewolf) go out from village
Day: 1.Nov.1650, FoolMoon: false, citizens: 25, action: Sleeping....
Day: 2.Nov.1650, FoolMoon: false, citizens: 26, action: Kasey Schuster (Werewolf) come to village
Day: 3.Nov.1650, FoolMoon: false, citizens: 25, action: Shaquana Shanahan (Werewolf) go out from village
Day: 4.Nov.1650, FoolMoon: false, citizens: 24, action: Gregorio Zboncak (Witch) go out from village
Day: 5.Nov.1650, FoolMoon: true, citizens: 23, action: MurderException Tameika Fadel (Peasant) has been killed by Julissa Kris (Werewolf)
Day: 6.Nov.1650, FoolMoon: false, citizens: 24, action: Caridad Schimmel (Peasant) come to village
Day: 7.Nov.1650, FoolMoon: false, citizens: 24, action: Zana Swaniawski (Witch) drink tea with Bethel Boehm (Werewolf)
Day: 8.Nov.1650, FoolMoon: false, citizens: 24, action: Sleeping....
Day: 9.Nov.1650, FoolMoon: false, citizens: 24, action: Sleeping....
Day: 10.Nov.1650, FoolMoon: false, citizens: 24, action: Collen Hyatt (Werewolf) drink tea with Kasey Schuster (Werewolf)
Day: 11.Nov.1650, FoolMoon: false, citizens: 25, action: Silvana Willms (Peasant) come to village
Day: 12.Nov.1650, FoolMoon: false, citizens: 25, action: Sleeping....
Day: 13.Nov.1650, FoolMoon: false, citizens: 24, action: Erin O'Reilly (Werewolf) go out from village
Day: 14.Nov.1650, FoolMoon: false, citizens: 23, action: Emmie Moen (Witch) go out from village
Day: 15.Nov.1650, FoolMoon: false, citizens: 24, action: Leena Heaney (Vampire) come to village
Day: 16.Nov.1650, FoolMoon: false, citizens: 25, action: Scotty Herman (Werewolf) come to village
Day: 17.Nov.1650, FoolMoon: false, citizens: 25, action: Antone Kassulke (Werewolf) drink tea with Zana Swaniawski (Witch)
Day: 18.Nov.1650, FoolMoon: false, citizens: 25, action: Sleeping....
Day: 19.Nov.1650, FoolMoon: false, citizens: 26, action: Oscar Kulas (Peasant) come to village
Day: 20.Nov.1650, FoolMoon: false, citizens: 26, action: Kasey Schuster (Werewolf) drink tea with Leena Heaney (Vampire)
Day: 21.Nov.1650, FoolMoon: false, citizens: 25, action: Janelle Swaniawski (Witch) go out from village
Day: 22.Nov.1650, FoolMoon: false, citizens: 24, action: Oscar Kulas (Peasant) go out from village
Day: 23.Nov.1650, FoolMoon: false, citizens: 25, action: Basil Wehner (Peasant) come to village
Day: 24.Nov.1650, FoolMoon: false, citizens: 26, action: Clement Schulist (Werewolf) come to village
Day: 25.Nov.1650, FoolMoon: false, citizens: 25, action: Chase Schulist (Peasant) go out from village
Day: 26.Nov.1650, FoolMoon: false, citizens: 24, action: Letisha Gaylord (Peasant) go out from village
Day: 27.Nov.1650, FoolMoon: false, citizens: 24, action: MurderException Lewis Emmerich (Witch) turned into a vampire by Jo Kessler (Vampire)
Day: 28.Nov.1650, FoolMoon: false, citizens: 23, action: Damien Tillman (Witch) go out from village
Day: 29.Nov.1650, FoolMoon: false, citizens: 22, action: Lewis Emmerich (Vampire) go out from village
Day: 30.Nov.1650, FoolMoon: false, citizens: 23, action: Erik Muller (Peasant) come to village
Day: 1.Dec.1650, FoolMoon: false, citizens: 24, action: Austin Murphy (Peasant) come to village
Day: 2.Dec.1650, FoolMoon: false, citizens: 24, action: Austin Murphy (Peasant) drink tea with Zana Swaniawski (Witch)
Day: 3.Dec.1650, FoolMoon: true, citizens: 24, action: Sleeping....
Day: 4.Dec.1650, FoolMoon: false, citizens: 23, action: Collen Hyatt (Werewolf) go out from village
Day: 5.Dec.1650, FoolMoon: false, citizens: 24, action: Stephan Boyer (Werewolf) come to village
Day: 6.Dec.1650, FoolMoon: false, citizens: 24, action: Erik Muller (Peasant) drink tea with Erik Muller (Peasant)
Day: 7.Dec.1650, FoolMoon: false, citizens: 24, action: Austin Murphy (Peasant) drink tea with Antonio Stanton (Witch)
Day: 8.Dec.1650, FoolMoon: false, citizens: 24, action: Austin Murphy (Peasant) drink tea with Kasey Schuster (Werewolf)
Day: 9.Dec.1650, FoolMoon: false, citizens: 23, action: Silvana Willms (Peasant) go out from village
Day: 10.Dec.1650, FoolMoon: false, citizens: 23, action: Antonio Stanton (Witch) drink tea with Scotty Herman (Werewolf)
Day: 11.Dec.1650, FoolMoon: false, citizens: 23, action: Sleeping....
Day: 12.Dec.1650, FoolMoon: false, citizens: 22, action: Stephan Boyer (Werewolf) go out from village
Day: 13.Dec.1650, FoolMoon: false, citizens: 22, action: Sleeping....
Day: 14.Dec.1650, FoolMoon: false, citizens: 22, action: Sleeping....
Day: 15.Dec.1650, FoolMoon: false, citizens: 23, action: Casimira Pagac (Vampire) come to village
Day: 16.Dec.1650, FoolMoon: false, citizens: 23, action: Niki Witting (Witch) drink tea with Austin Murphy (Peasant)
Day: 17.Dec.1650, FoolMoon: false, citizens: 23, action: Marylouise Waelchi (Witch) drink tea with Julissa Kris (Werewolf)
Day: 18.Dec.1650, FoolMoon: false, citizens: 23, action: MurderException Antonio Stanton (Witch) turned into a vampire by Jo Kessler (Vampire)
Day: 19.Dec.1650, FoolMoon: false, citizens: 22, action: Jasper Waelchi (Vampire) go out from village
Day: 20.Dec.1650, FoolMoon: false, citizens: 21, action: Zana Swaniawski (Witch) go out from village
Day: 21.Dec.1650, FoolMoon: false, citizens: 22, action: Kendall Hermiston (Witch) come to village
Day: 22.Dec.1650, FoolMoon: false, citizens: 21, action: Clement Schulist (Werewolf) go out from village
Day: 23.Dec.1650, FoolMoon: false, citizens: 22, action: Jerry Nikolaus (Werewolf) come to village
Day: 24.Dec.1650, FoolMoon: false, citizens: 23, action: Miguel Marquardt (Werewolf) come to village
Day: 25.Dec.1650, FoolMoon: false, citizens: 23, action: Kasey Schuster (Werewolf) drink tea with Jerry Nikolaus (Werewolf)
Day: 26.Dec.1650, FoolMoon: false, citizens: 24, action: Edwardo Botsford (Vampire) come to village
Day: 27.Dec.1650, FoolMoon: false, citizens: 25, action: Brandon Toy (Witch) come to village
Day: 28.Dec.1650, FoolMoon: false, citizens: 26, action: Sandy Pagac (Werewolf) come to village
Day: 29.Dec.1650, FoolMoon: false, citizens: 25, action: Scotty Herman (Werewolf) go out from village
Day: 30.Dec.1650, FoolMoon: false, citizens: 24, action: Melia Feest (Witch) go out from village
Day: 31.Dec.1650, FoolMoon: true, citizens: 23, action: Basil Wehner (Peasant) go out from village
Day: 1.Jan.1651, FoolMoon: false, citizens: 22, action: Casimira Pagac (Vampire) go out from village
Day: 2.Jan.1651, FoolMoon: false, citizens: 22, action: Edwardo Botsford (Vampire) drink tea with Kasey Schuster (Werewolf)
Day: 3.Jan.1651, FoolMoon: false, citizens: 23, action: Sean Dare (Witch) come to village
Day: 4.Jan.1651, FoolMoon: false, citizens: 23, action: Antonio Stanton (Vampire) drink tea with Julissa Kris (Werewolf)
Day: 5.Jan.1651, FoolMoon: false, citizens: 23, action: Sam Roob (Witch) drink tea with Marylouise Waelchi (Witch)
Day: 6.Jan.1651, FoolMoon: false, citizens: 23, action: Antone Kassulke (Werewolf) drink tea with Antone Kassulke (Werewolf)
Day: 7.Jan.1651, FoolMoon: false, citizens: 23, action: Miguel Marquardt (Werewolf) drink tea with Leena Heaney (Vampire)
Day: 8.Jan.1651, FoolMoon: false, citizens: 24, action: Adam Moen (Witch) come to village
Day: 9.Jan.1651, FoolMoon: false, citizens: 24, action: Sleeping....
Day: 10.Jan.1651, FoolMoon: false, citizens: 24, action: MurderException Kendall Hermiston (Witch) turned into a vampire by Leena Heaney (Vampire)
Day: 11.Jan.1651, FoolMoon: false, citizens: 25, action: Morgan Lindgren (Vampire) come to village
Day: 12.Jan.1651, FoolMoon: false, citizens: 26, action: Merideth Daniel (Vampire) come to village
Day: 13.Jan.1651, FoolMoon: false, citizens: 25, action: Austin Murphy (Peasant) go out from village
Day: 14.Jan.1651, FoolMoon: false, citizens: 26, action: Takako Fritsch (Peasant) come to village
Day: 15.Jan.1651, FoolMoon: false, citizens: 27, action: Donna Gorczany (Witch) come to village
Day: 16.Jan.1651, FoolMoon: false, citizens: 27, action: Sleeping....
Day: 17.Jan.1651, FoolMoon: false, citizens: 27, action: Sleeping....
Day: 18.Jan.1651, FoolMoon: false, citizens: 28, action: Refugia Jacobs (Vampire) come to village
Day: 19.Jan.1651, FoolMoon: false, citizens: 29, action: Fermin Hickle (Werewolf) come to village
Day: 20.Jan.1651, FoolMoon: false, citizens: 28, action: Erik Muller (Peasant) go out from village
Day: 21.Jan.1651, FoolMoon: false, citizens: 27, action: Lilla Hartmann (Peasant) go out from village
Day: 22.Jan.1651, FoolMoon: false, citizens: 26, action: Jo Kessler (Vampire) go out from village
Day: 23.Jan.1651, FoolMoon: false, citizens: 27, action: Traci VonRueden (Witch) come to village
Day: 24.Jan.1651, FoolMoon: false, citizens: 27, action: MurderException Donna Gorczany (Witch) turned into a vampire by Refugia Jacobs (Vampire)
Day: 25.Jan.1651, FoolMoon: false, citizens: 27, action: MurderException Sam Roob (Witch) turned into a vampire by Refugia Jacobs (Vampire)
Day: 26.Jan.1651, FoolMoon: false, citizens: 28, action: Albert Ryan (Peasant) come to village
Day: 27.Jan.1651, FoolMoon: false, citizens: 27, action: Sandy Pagac (Werewolf) go out from village
Day: 28.Jan.1651, FoolMoon: true, citizens: 28, action: Octavio Hayes (Witch) come to village
Day: 29.Jan.1651, FoolMoon: false, citizens: 28, action: Octavio Hayes (Witch) drink tea with Traci VonRueden (Witch)
Day: 30.Jan.1651, FoolMoon: false, citizens: 27, action: Sean Dare (Witch) go out from village
Day: 31.Jan.1651, FoolMoon: false, citizens: 28, action: Matthew O'Hara (Werewolf) come to village
Day: 1.Feb.1651, FoolMoon: false, citizens: 28, action: Jerry Nikolaus (Werewolf) drink tea with Adam Moen (Witch)
Day: 2.Feb.1651, FoolMoon: false, citizens: 29, action: Tyrell Hartmann (Werewolf) come to village
Day: 3.Feb.1651, FoolMoon: false, citizens: 28, action: Matthew O'Hara (Werewolf) go out from village
Day: 4.Feb.1651, FoolMoon: false, citizens: 27, action: Octavio Hayes (Witch) go out from village
Day: 5.Feb.1651, FoolMoon: false, citizens: 26, action: Leena Heaney (Vampire) go out from village
Day: 6.Feb.1651, FoolMoon: false, citizens: 27, action: Weldon Abshire (Peasant) come to village
Day: 7.Feb.1651, FoolMoon: false, citizens: 27, action: Refugia Jacobs (Vampire) drink tea with Bethel Boehm (Werewolf)
Day: 8.Feb.1651, FoolMoon: false, citizens: 28, action: Margret Reynolds (Werewolf) come to village
Day: 9.Feb.1651, FoolMoon: false, citizens: 27, action: Caridad Schimmel (Peasant) go out from village
Day: 10.Feb.1651, FoolMoon: false, citizens: 27, action: Niki Witting (Witch) drink tea with Weldon Abshire (Peasant)
Day: 11.Feb.1651, FoolMoon: false, citizens: 26, action: Miguel Marquardt (Werewolf) go out from village
Day: 12.Feb.1651, FoolMoon: false, citizens: 27, action: Venetta Grant (Vampire) come to village
Day: 13.Feb.1651, FoolMoon: false, citizens: 28, action: Terry Bartoletti (Witch) come to village
Day: 14.Feb.1651, FoolMoon: false, citizens: 28, action: Sleeping....
Day: 15.Feb.1651, FoolMoon: false, citizens: 29, action: Earl Marks (Werewolf) come to village
Day: 16.Feb.1651, FoolMoon: false, citizens: 28, action: Bethel Boehm (Werewolf) go out from village
Day: 17.Feb.1651, FoolMoon: false, citizens: 28, action: Sleeping....
Day: 18.Feb.1651, FoolMoon: false, citizens: 29, action: Larue Cruickshank (Vampire) come to village
Day: 19.Feb.1651, FoolMoon: false, citizens: 29, action: Sleeping....
Day: 20.Feb.1651, FoolMoon: false, citizens: 30, action: Royce Abshire (Vampire) come to village
Day: 21.Feb.1651, FoolMoon: false, citizens: 30, action: Sleeping....
Day: 22.Feb.1651, FoolMoon: false, citizens: 30, action: MurderException Niki Witting (Witch) turned into a vampire by Sam Roob (Vampire)
Day: 23.Feb.1651, FoolMoon: false, citizens: 30, action: Sleeping....
Day: 24.Feb.1651, FoolMoon: false, citizens: 29, action: Antonio Stanton (Vampire) go out from village
Day: 25.Feb.1651, FoolMoon: true, citizens: 28, action: MurderException Niki Witting (Vampire) has been killed by Julissa Kris (Werewolf)
Day: 26.Feb.1651, FoolMoon: false, citizens: 28, action: Sleeping....
Day: 27.Feb.1651, FoolMoon: false, citizens: 29, action: Brenda Mante (Vampire) come to village
Day: 28.Feb.1651, FoolMoon: false, citizens: 29, action: Tyrell Hartmann (Werewolf) drink tea with Albert Ryan (Peasant)
Day: 1.Mar.1651, FoolMoon: false, citizens: 28, action: Terry Bartoletti (Witch) go out from village
Day: 2.Mar.1651, FoolMoon: false, citizens: 28, action: Sleeping....
Day: 3.Mar.1651, FoolMoon: false, citizens: 28, action: Kasey Schuster (Werewolf) drink tea with Kendall Hermiston (Vampire)
Day: 4.Mar.1651, FoolMoon: false, citizens: 28, action: Sleeping....
Day: 5.Mar.1651, FoolMoon: false, citizens: 27, action: Jerry Nikolaus (Werewolf) go out from village
Day: 6.Mar.1651, FoolMoon: false, citizens: 27, action: Sleeping....
Day: 7.Mar.1651, FoolMoon: false, citizens: 27, action: Sam Roob (Vampire) drink tea with Refugia Jacobs (Vampire)
Day: 8.Mar.1651, FoolMoon: false, citizens: 27, action: Refugia Jacobs (Vampire) drink tea with Merideth Daniel (Vampire)
Day: 9.Mar.1651, FoolMoon: false, citizens: 28, action: Erwin Braun (Peasant) come to village
Day: 10.Mar.1651, FoolMoon: false, citizens: 29, action: Kristopher Friesen (Witch) come to village
Day: 11.Mar.1651, FoolMoon: false, citizens: 30, action: Sierra Rice (Witch) come to village
Day: 12.Mar.1651, FoolMoon: false, citizens: 29, action: Julissa Kris (Werewolf) go out from village
Day: 13.Mar.1651, FoolMoon: false, citizens: 28, action: Adam Moen (Witch) go out from village
Day: 14.Mar.1651, FoolMoon: false, citizens: 29, action: Drusilla Keebler (Werewolf) come to village
Day: 15.Mar.1651, FoolMoon: false, citizens: 29, action: Sleeping....
Day: 16.Mar.1651, FoolMoon: false, citizens: 28, action: Marylouise Waelchi (Witch) go out from village
Day: 17.Mar.1651, FoolMoon: false, citizens: 27, action: Donna Gorczany (Vampire) go out from village
Day: 18.Mar.1651, FoolMoon: false, citizens: 27, action: Sleeping....
Day: 19.Mar.1651, FoolMoon: false, citizens: 27, action: Sleeping....
Day: 20.Mar.1651, FoolMoon: false, citizens: 27, action: Drusilla Keebler (Werewolf) drink tea with Arthur Anderson (Peasant)
Day: 21.Mar.1651, FoolMoon: false, citizens: 26, action: Brandon Toy (Witch) go out from village
Day: 22.Mar.1651, FoolMoon: false, citizens: 27, action: Rashad Denesik (Witch) come to village
Day: 23.Mar.1651, FoolMoon: false, citizens: 26, action: Traci VonRueden (Witch) go out from village
Day: 24.Mar.1651, FoolMoon: false, citizens: 26, action: Albert Ryan (Peasant) drink tea with Royce Abshire (Vampire)
Day: 25.Mar.1651, FoolMoon: true, citizens: 27, action: Mason Donnelly (Witch) come to village
Day: 26.Mar.1651, FoolMoon: false, citizens: 28, action: Selene Kutch (Werewolf) come to village
Day: 27.Mar.1651, FoolMoon: false, citizens: 28, action: Antone Kassulke (Werewolf) drink tea with Kristopher Friesen (Witch)
Day: 28.Mar.1651, FoolMoon: false, citizens: 28, action: Sleeping....
Day: 29.Mar.1651, FoolMoon: false, citizens: 28, action: Sleeping....
Day: 30.Mar.1651, FoolMoon: false, citizens: 28, action: Sleeping....
Day: 31.Mar.1651, FoolMoon: false, citizens: 27, action: Albert Ryan (Peasant) go out from village
Day: 1.Apr.1651, FoolMoon: false, citizens: 27, action: MurderException Takako Fritsch (Peasant) turned into a vampire by Venetta Grant (Vampire)
Day: 2.Apr.1651, FoolMoon: false, citizens: 27, action: Edwardo Botsford (Vampire) drink tea with Margret Reynolds (Werewolf)
Day: 3.Apr.1651, FoolMoon: false, citizens: 27, action: Margret Reynolds (Werewolf) drink tea with Kendall Hermiston (Vampire)
Day: 4.Apr.1651, FoolMoon: false, citizens: 26, action: Weldon Abshire (Peasant) go out from village
Day: 5.Apr.1651, FoolMoon: false, citizens: 25, action: Selene Kutch (Werewolf) go out from village
Day: 6.Apr.1651, FoolMoon: false, citizens: 25, action: Fermin Hickle (Werewolf) drink tea with Venetta Grant (Vampire)
Day: 7.Apr.1651, FoolMoon: false, citizens: 25, action: Larue Cruickshank (Vampire) drink tea with Takako Fritsch (Vampire)
